tf1__airline_Air India,tf1__airline_Indigo,tf1__airline_Jet Airways,tf1__airline_Multiple Carriers,tf1__airline_Other,tf2__date_weekend,tf3__route,tf3__source_is_north,tf3__destination_is_north,tf4__part_of_month,tf4__dtoj_day,tf5__part_of_day,tf5__dep_time_hour,tf6__pca0,tf6__dtoj_month,tf7__pca0,tf7__total_stops,tf7__is_direct_flight,tf8__duration_rbf_25,tf8__duration_rbf_50,tf8__duration_rbf_75,tf8__duration_cat,tf8__duration,tf9__additional_info_Other,tf9__additional_info_in-flight meal not included,tf9__additional_info_no info
0.0,1.0,0.0,0.0,0.0,0,10497.166666666666,1,0,-0.6695208751206501,0.42307692307692313,12,0.6086956521739131,-0.32176366471256634,-0.2128301575625197,-1.4629772848512843,0,1,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,1.0,-0.864621598185794,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,1,7991.070821529745,0,1,1.1312267155044053,0.07692307692307693,4,0.43478260869565216,0.7386759813680508,1.2495972436381522,-1.5057459456861024,0,1,2.442937258548544,-0.10093480124377129,-0.08214258395949302,0.0,-0.9257984845053487,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0,7991.070821529745,0,1,1.1312267155044053,0.0,4,0.21739130434782608,-0.2593760116382657,1.2495972436381522,0.5812222728663744,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,0.5220544917241158,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,1,10497.166666666666,1,0,-0.6695208751206501,0.6538461538461539,20,0.08695652173913043,0.6970842126518504,-0.03132282735298011,0.7665531364839192,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,0.7871543324421868,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0,10497.166666666666,1,0,1.1312267155044053,0.07692307692307693,4,0.43478260869565216,-0.32176366471256634,-0.2128301575625197,0.27471353688351174,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,0.0836201397673061,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0,7991.070821529745,0,1,-0.6695208751206501,0.6538461538461539,16,0.6956521739130435,-0.32176366471256634,-0.2128301575625197,-1.4843616152686934,0,1,-0.3578851872651358,-0.10093480124377129,-0.08214258395949302,1.0,-0.8952100413455714,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0,9146.543995572772,0,0,1.1312267155044053,0.19230769230769232,4,0.34782608695652173,-0.32176366471256634,-0.2128301575625197,1.0659337623276455,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,1.2153925366790705,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,1,10497.166666666666,1,0,-0.6695208751206501,0.5384615384615385,4,0.30434782608695654,0.6762883282937502,-0.2128301575625197,-0.21712606271689558,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,1.0,-0.6199140529075746,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,1,10497.166666666666,1,0,-0.6695208751206501,0.5384615384615385,16,0.8260869565217391,0.6762883282937502,-0.2128301575625197,2.4187066365490795,2,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,1.6130422977561771,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0,10497.166666666666,1,0,1.1312267155044053,0.19230769230769232,4,0.3913043478260869,-0.2593760116382657,1.2495972436381522,0.0965107834051033,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,-0.17128355323083908,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,1,10497.166666666666,1,0,-1.0359751600635179,1.0,4,0.21739130434782608,0.7178800970099506,-2.3739919827440086,1.522132811232371,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,1.8679459907543223,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0,10497.166666666666,1,0,-1.0359751600635179,0.8846153846153847,4,0.4782608695652174,-0.32176366471256634,-0.2128301575625197,1.0358532695566294,2,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,-0.3650103599094294,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0,10497.166666666666,1,0,-1.0359751600635179,1.0,4,0.30434782608695654,-0.32176366471256634,-0.2128301575625197,0.11076700368337597,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,-0.15089125779098747,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0,9146.543995572772,0,0,-0.6695208751206501,0.42307692307692313,4,0.21739130434782608,-0.32176366471256634,-0.2128301575625197,1.655998851661491,2,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,0.5220544917241158,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0,9146.543995572772,0,0,-0.6695208751206501,0.5384615384615385,16,0.7391304347826086,-0.2801718959963659,-2.3739919827440086,-1.5271302761035115,0,1,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,0.0,-0.9563869276651262,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0,10497.166666666666,1,0,-1.0359751600635179,1.0,4,0.2608695652173913,-0.32176366471256634,-0.2128301575625197,0.6168628235620561,1,0,-0.3611528739284868,-0.10093480124377129,12.292492017002337,2.0,0.5730352303237448,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0,9146.543995572772,0,0,-0.6695208751206501,0.5384615384615385,16,0.7391304347826086,-0.2801718959963659,-2.3739919827440086,-1.520002165964375,0,1,-0.3611528617449704,-0.10093480124377129,-0.08214258395949302,0.0,-0.9461907799452004,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,1,4737.0413223140495,0,0,-0.6695208751206501,0.6538461538461539,4,0.30434782608695654,0.6970842126518504,-0.03132282735298011,-1.5413864963817843,0,1,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,0.0,-0.9767792231049778,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0,10497.166666666666,1,0,-1.0359751600635179,0.7692307692307693,12,0.5652173913043478,-0.30096778035446614,-0.03132282735298011,0.4030195193879659,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,0.26715079872597064,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0,7991.070821529745,0,1,1.1312267155044053,0.0,4,0.30434782608695654,-0.2593760116382657,1.2495972436381522,1.2227521853886447,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,1.4397077865174384,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0,4737.0413223140495,0,0,-1.0359751600635179,0.7692307692307693,20,0.9565217391304348,-0.30096778035446614,-0.03132282735298011,-1.5413864963817843,0,1,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,0.0,-0.9767792231049778,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0,10497.166666666666,1,0,-1.0359751600635179,1.0,4,0.43478260869565216,-0.30096778035446614,-0.03132282735298011,0.1250232239616487,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,-0.13049896235113584,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0,7991.070821529745,0,1,-0.6695208751206501,0.6538461538461539,4,0.4782608695652174,-0.2593760116382657,1.2495972436381522,0.07512645298769428,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,-0.20187199639061648,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0,7991.070821529745,0,1,-1.0359751600635179,0.7692307692307693,4,0.43478260869565216,-0.2593760116382657,1.2495972436381522,0.39589140924882954,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,0.2569546510060448,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,1,7991.070821529745,0,1,-1.0359751600635179,0.8846153846153847,4,0.4782608695652174,0.7386759813680508,1.2495972436381522,-1.4914897254078299,0,1,2.442937258548544,-0.10093480124377129,-0.08214258395949302,0.0,-0.9054061890654972,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0,7991.070821529745,0,1,-0.6695208751206501,0.6538461538461539,4,0.34782608695652173,-0.2801718959963659,-2.3739919827440086,-1.4843616152686934,0,1,-0.3578851872651358,-0.10093480124377129,-0.08214258395949302,1.0,-0.8952100413455714,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,1,10497.166666666666,1,0,1.1312267155044053,0.3076923076923077,4,0.4782608695652174,0.6762883282937502,-0.2128301575625197,-0.024667088960214446,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,-0.34461806446957777,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0,10497.166666666666,1,0,-1.0359751600635179,0.8846153846153847,20,1.0,-0.30096778035446614,-0.03132282735298011,2.112197900566217,2,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,1.1746079457993674,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0,9146.543995572772,0,0,1.1312267155044053,0.0,12,0.6086956521739131,-0.2593760116382657,1.2495972436381522,-1.5271302761035115,0,1,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,0.0,-0.9563869276651262,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0,10497.166666666666,1,0,-1.0359751600635179,0.7692307692307693,4,0.2608695652173913,-0.2593760116382657,1.2495972436381522,1.6718231241542343,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,2.082065092872764,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0,4737.0413223140495,0,0,1.1312267155044053,0.19230769230769232,4,0.3913043478260869,-0.32176366471256634,-0.2128301575625197,-1.5485146065209205,0,1,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,0.0,-0.9869753708249036,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0,10497.166666666666,1,0,1.1312267155044053,0.3076923076923077,16,0.8260869565217391,-0.30096778035446614,-0.03132282735298011,0.11789511382251232,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,-0.14069511007106164,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0,10497.166666666666,1,0,-0.6695208751206501,0.42307692307692313,12,0.5652173913043478,-0.32176366471256634,-0.2128301575625197,0.13927944423992136,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,-0.11010666691128423,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,1,9146.543995572772,0,0,-1.0359751600635179,0.8846153846153847,12,0.5652173913043478,0.7386759813680508,1.2495972436381522,0.6026066032837833,1,0,-0.3611528739284868,-0.10093480124377129,12.292492017002337,2.0,0.5526429348838933,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,1,9146.543995572772,0,0,1.1312267155044053,0.3076923076923077,16,0.7391304347826086,0.6762883282937502,-0.2128301575625197,-1.520002165964375,0,1,-0.3611528617449704,-0.10093480124377129,-0.08214258395949302,0.0,-0.9461907799452004,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0,10497.166666666666,1,0,-1.0359751600635179,0.7692307692307693,20,0.9130434782608695,-0.30096778035446614,-0.03132282735298011,0.5954784931446471,1,0,-0.3611528739284868,-0.10093480124377129,0.17397650293892203,2.0,0.5424467871639674,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,1,9146.543995572772,0,0,-0.6695208751206501,0.42307692307692313,20,0.9130434782608695,0.6970842126518504,-0.03132282735298011,-0.024667088960214446,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,-0.34461806446957777,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0,7991.070821529745,0,1,1.1312267155044053,0.19230769230769232,4,0.2608695652173913,-0.30096778035446614,-0.03132282735298011,-1.5057459456861024,0,1,2.442937258548544,-0.10093480124377129,-0.08214258395949302,0.0,-0.9257984845053487,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0,4737.0413223140495,0,0,1.1312267155044053,0.3076923076923077,4,0.30434782608695654,-0.30096778035446614,-0.03132282735298011,-1.5485146065209205,0,1,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,0.0,-0.9869753708249036,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0,9146.543995572772,0,0,-1.0359751600635179,0.8846153846153847,4,0.3913043478260869,-0.30096778035446614,-0.03132282735298011,-1.5057459456861024,0,1,2.442937258548544,-0.10093480124377129,-0.08214258395949302,0.0,-0.9257984845053487,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,1,9146.543995572772,0,0,1.1312267155044053,0.3076923076923077,12,0.6521739130434783,0.7386759813680508,1.2495972436381522,-1.520002165964375,0,1,-0.3611528617449704,-0.10093480124377129,-0.08214258395949302,0.0,-0.9461907799452004,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0,10497.166666666666,1,0,-1.0359751600635179,1.0,4,0.34782608695652173,-0.30096778035446614,-0.03132282735298011,0.23194487604869377,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,0.02244325344775126,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0,4737.0413223140495,0,0,-0.6695208751206501,0.6538461538461539,4,0.3913043478260869,-0.2593760116382657,1.2495972436381522,-1.520002165964375,0,1,-0.3611528617449704,-0.10093480124377129,-0.08214258395949302,0.0,-0.9461907799452004,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0,9146.543995572772,0,0,1.1312267155044053,0.3076923076923077,16,0.6956521739130435,-0.30096778035446614,-0.03132282735298011,0.3745070788314205,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,0.2263662078462674,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0,10497.166666666666,1,0,-1.0359751600635179,1.0,16,0.8260869565217391,-0.32176366471256634,-0.2128301575625197,1.3653143881713716,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,1.6436307409159545,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0,9146.543995572772,0,0,-1.0359751600635179,0.7692307692307693,4,0.2608695652173913,-0.30096778035446614,-0.03132282735298011,1.6290544633194162,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,2.0208882065532094,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0,10497.166666666666,1,0,-1.0359751600635179,0.7692307692307693,4,0.43478260869565216,-0.2593760116382657,1.2495972436381522,0.24620109632696643,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,0.042835548887602874,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0,9146.543995572772,0,0,1.1312267155044053,0.0,16,0.6956521739130435,-0.30096778035446614,-0.03132282735298011,0.6239909337011924,1,0,-0.3611528739284868,-0.10093480124377129,0.17397650293892203,2.0,0.5832313780436706,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,1,7991.070821529745,0,1,-1.0359751600635179,0.7692307692307693,4,0.2608695652173913,0.7178800970099506,-2.3739919827440086,-1.5057459456861024,0,1,2.442937258548544,-0.10093480124377129,-0.08214258395949302,0.0,-0.9257984845053487,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0,7991.070821529745,0,1,1.1312267155044053,0.07692307692307693,4,0.34782608695652173,-0.32176366471256634,-0.2128301575625197,-1.4843616152686934,0,1,-0.3578851872651358,-0.10093480124377129,-0.08214258395949302,1.0,-0.8952100413455714,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,1,10497.166666666666,1,0,-0.6695208751206501,0.5384615384615385,20,0.08695652173913043,0.6762883282937502,-0.2128301575625197,0.7665531364839192,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,0.7871543324421868,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0,10497.166666666666,1,0,-1.0359751600635179,0.7692307692307693,12,0.6521739130434783,-0.2593760116382657,1.2495972436381522,0.2176886557704211,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,0.0020509580078996443,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0,7991.070821529745,0,1,1.1312267155044053,0.0,4,0.34782608695652173,-0.2593760116382657,1.2495972436381522,1.655998851661491,2,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,0.5220544917241158,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1,7991.070821529745,0,1,-1.0359751600635179,0.7692307692307693,4,0.34782608695652173,0.7178800970099506,-2.3739919827440086,-1.4843616152686934,0,1,-0.3578851872651358,-0.10093480124377129,-0.08214258395949302,1.0,-0.8952100413455714,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0,10497.166666666666,1,0,-1.0359751600635179,0.8846153846153847,12,0.6521739130434783,-0.32176366471256634,-0.2128301575625197,1.728848005267325,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,2.1636342746321704,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0,10497.166666666666,1,0,1.1312267155044053,0.19230769230769232,4,0.30434782608695654,-0.32176366471256634,-0.2128301575625197,0.5313255018924201,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,0.45068145768463513,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0,4737.0413223140495,0,0,-0.6695208751206501,0.6538461538461539,16,0.7391304347826086,-0.32176366471256634,-0.2128301575625197,-1.5413864963817843,0,1,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,0.0,-0.9767792231049778,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0,10497.166666666666,1,0,1.1312267155044053,0.07692307692307693,12,0.6086956521739131,-0.32176366471256634,-0.2128301575625197,-0.22425417285603197,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,1.0,-0.6301102006275003,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0,10497.166666666666,1,0,-1.0359751600635179,0.7692307692307693,4,0.30434782608695654,-0.2593760116382657,1.2495972436381522,0.48855684105760194,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,0.3895045713650803,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0,9146.543995572772,0,0,-0.6695208751206501,0.5384615384615385,20,0.8695652173913043,-0.30096778035446614,-0.03132282735298011,1.386698718588781,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,1.674219184075732,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0,9146.543995572772,0,0,-1.0359751600635179,1.0,4,0.3913043478260869,-0.2593760116382657,1.2495972436381522,-1.5057459456861024,0,1,2.442937258548544,-0.10093480124377129,-0.08214258395949302,0.0,-0.9257984845053487,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0,7991.070821529745,0,1,-0.6695208751206501,0.42307692307692313,16,0.6956521739130435,-0.2593760116382657,1.2495972436381522,0.7522969162056465,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,0.7667620370023351,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0,10497.166666666666,1,0,1.1312267155044053,0.19230769230769232,12,0.5652173913043478,-0.32176366471256634,-0.2128301575625197,-0.1315887410472595,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,1.0,-0.4975602802684649,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0,9146.543995572772,0,0,-0.6695208751206501,0.6538461538461539,4,0.2608695652173913,-0.32176366471256634,-0.2128301575625197,-1.520002165964375,0,1,-0.3611528617449704,-0.10093480124377129,-0.08214258395949302,0.0,-0.9461907799452004,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0,10497.166666666666,1,0,1.1312267155044053,0.19230769230769232,4,0.3913043478260869,-0.32176366471256634,-0.2128301575625197,0.21056054563128473,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,-0.008145189712026163,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0,10497.166666666666,1,0,1.1312267155044053,0.19230769230769232,4,0.43478260869565216,-0.2593760116382657,1.2495972436381522,0.1250232239616487,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,-0.13049896235113584,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,1,4737.0413223140495,0,0,1.1312267155044053,0.0,4,0.30434782608695654,0.6762883282937502,-0.2128301575625197,-1.5485146065209205,0,1,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,0.0,-0.9869753708249036,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0,10497.166666666666,1,0,-1.0359751600635179,0.8846153846153847,16,0.7391304347826086,-0.32176366471256634,-0.2128301575625197,1.064365710113175,2,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,-0.32422576902972616,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,1,10497.166666666666,1,0,-0.6695208751206501,0.5384615384615385,4,0.3913043478260869,0.6762883282937502,-0.2128301575625197,0.3388665281357388,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,0.17538546924663836,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0,4737.0413223140495,0,0,1.1312267155044053,0.19230769230769232,16,0.7391304347826086,-0.32176366471256634,-0.2128301575625197,-1.5413864963817843,0,1,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,0.0,-0.9767792231049778,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0,10497.166666666666,1,0,1.1312267155044053,0.19230769230769232,4,0.21739130434782608,-0.32176366471256634,-0.2128301575625197,1.0144689391392205,2,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,-0.3955988030692068,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,1,10497.166666666666,1,0,-0.6695208751206501,0.5384615384615385,4,0.3913043478260869,0.6762883282937502,-0.2128301575625197,2.710959152253669,2,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,2.031084354273135,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0,10497.166666666666,1,0,-1.0359751600635179,0.8846153846153847,4,0.2608695652173913,-0.32176366471256634,-0.2128301575625197,0.5598379424489655,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,0.4914660485643384,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,1,7991.070821529745,0,1,-1.0359751600635179,1.0,20,0.9130434782608695,0.7178800970099506,-2.3739919827440086,-1.4914897254078299,0,1,2.442937258548544,-0.10093480124377129,-0.08214258395949302,0.0,-0.9054061890654972,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0,4737.0413223140495,0,0,-1.0359751600635179,0.7692307692307693,4,0.34782608695652173,-0.2593760116382657,1.2495972436381522,-1.5485146065209205,0,1,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,0.0,-0.9869753708249036,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0,7991.070821529745,0,1,-0.6695208751206501,0.6538461538461539,16,0.6956521739130435,-0.2593760116382657,1.2495972436381522,-1.520002165964375,0,1,-0.3611528617449704,-0.10093480124377129,-0.08214258395949302,0.0,-0.9461907799452004,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0,10497.166666666666,1,0,-1.0359751600635179,1.0,20,0.8695652173913043,-0.32176366471256634,-0.2128301575625197,1.827073495000763,2,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,0.7667620370023351,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0,7991.070821529745,0,1,-0.6695208751206501,0.42307692307692313,4,0.21739130434782608,-0.2593760116382657,1.2495972436381522,0.11789511382251232,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,-0.14069511007106164,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0,10497.166666666666,1,0,-1.0359751600635179,0.7692307692307693,4,0.30434782608695654,-0.2593760116382657,1.2495972436381522,0.6382471539794651,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,0.6036236734835222,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0,7991.070821529745,0,1,-1.0359751600635179,1.0,20,0.8695652173913043,-0.30096778035446614,-0.03132282735298011,-1.5057459456861024,0,1,2.442937258548544,-0.10093480124377129,-0.08214258395949302,0.0,-0.9257984845053487,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0,7991.070821529745,0,1,-0.6695208751206501,0.5384615384615385,12,0.5652173913043478,-0.2593760116382657,1.2495972436381522,-0.24563850327344097,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,1.0,-0.6606986437872778,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0,9146.543995572772,0,0,-1.0359751600635179,0.8846153846153847,12,0.6086956521739131,-0.30096778035446614,-0.03132282735298011,0.5812222728663744,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,0.5220544917241158,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0,7991.070821529745,0,1,-0.6695208751206501,0.6538461538461539,4,0.30434782608695654,-0.32176366471256634,-0.2128301575625197,-1.4914897254078299,0,1,2.442937258548544,-0.10093480124377129,-0.08214258395949302,0.0,-0.9054061890654972,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0,10497.166666666666,1,0,-1.0359751600635179,1.0,4,0.4782608695652174,-0.2593760116382657,1.2495972436381522,0.7808093567621919,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,0.8075466278820383,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,1,10497.166666666666,1,0,1.1312267155044053,0.3076923076923077,4,0.4782608695652174,0.7386759813680508,1.2495972436381522,-1.4629772848512843,0,1,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,1.0,-0.864621598185794,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0,9146.543995572772,0,0,-1.0359751600635179,0.7692307692307693,20,0.8695652173913043,-0.30096778035446614,-0.03132282735298011,0.38163518897055687,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,0.2365623555661932,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0,9146.543995572772,0,0,1.1312267155044053,0.19230769230769232,20,0.8695652173913043,-0.32176366471256634,-0.2128301575625197,1.372442498310508,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,1.6538268886358805,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0,10497.166666666666,1,0,-1.0359751600635179,1.0,16,0.7826086956521738,-0.32176366471256634,-0.2128301575625197,-0.07456385993416885,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,2.0,-0.4159910985090584,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0,10497.166666666666,1,0,1.1312267155044053,0.19230769230769232,4,0.30434782608695654,-0.32176366471256634,-0.2128301575625197,-0.19574173229948658,1,0,-0.3611528739284868,-0.10093480124377129,-0.08214258395949302,1.0,-0.5893256097477971,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0,7991.070821529745,0,1,1.1312267155044053,0.19230769230769232,16,0.7826086956521738,-0.32176366471256634,-0.2128301575625197,-1.4914897254078299,0,1,2.442937258548544,-0.10093480124377129,-0.08214258395949302,0.0,-0.9054061890654972,0.0,0.0,1.0
